ClassID	ClassName	CommPoint	DBLDay	Desc	DropItem	Item_Enter	Item_Play	Map	MaxCount	Name	Npc	PreProperty1	PreProperty2	PreProperty3	Property	ReadyMsg	ReqAR	ReqDR	ReqPromotion	Rulletlist	Script	SuggestMax	SuggestMin	Tip	Type	Value
86	mission_alca02	0	0	<$>132079</>	Warpedweapon PrisonKey2 PrisonKey3 PrisonKey4	PrisonKey2 1	None	bst_basic	1	<$>101128</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	82	76	4	GLimit_alca02	Check_Mission_Day	24	-14	<$>132081</>	Day Sqd Mcc3 EXTRA	119
87	mission_alca03	0	0	<$>132079</>	Warpedweapon PrisonKey3 PrisonKey4 PrisonKey5	PrisonKey3 1	None	bst_basic	1	<$>101129</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	81	79	4	GLimit_alca03	Check_Mission_Day	21	-13	<$>132082</>	Day Sqd Mcc3 EXTRA	119
88	mission_alca04	0	0	<$>132079</>	Warpedweapon PrisonKey4 PrisonKey5 PrisonKey6	PrisonKey4 1	None	bst_basic	1	<$>101130</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	80	81	4	GLimit_alca04	Check_Mission_Day	20	-12	<$>132082</>	Day Sqd Mcc3 EXTRA	119
89	mission_alca05	0	0	<$>132079</>	Warpedweapon PrisonKey5 PrisonKey6 PrisonKey7	PrisonKey5 1	None	bst_basic	1	<$>101131</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	85	87	4	GLimit_alca05	Check_Mission_Day	15	-16	<$>132082</>	Day Sqd Mcc3 EXTRA	119
90	mission_alca06	0	0	<$>132079</>	Warpedweapon PrisonKey6 PrisonKey7 PrisonKey8	PrisonKey6 1	None	bst_basic	1	<$>101132</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	81	82	4	GLimit_alca06	Check_Mission_Day	19	-11	<$>132083</>	Day Sqd Mcc3 EXTRA	119
91	mission_alca07	0	0	<$>132079</>	Warpedweapon PrisonKey7 PrisonKey8 PrisonKey9	PrisonKey7 1	None	bst_basic	1	<$>101133</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	84	84	4	GLimit_alca07	Check_Mission_Day	16	-13	<$>132082</>	Day Sqd Mcc3 EXTRA	119
92	mission_alca08	0	0	<$>132079</>	Warpedweapon PrisonKey8 PrisonKey9 PrisonKey10	PrisonKey8 1	None	bst_basic	1	<$>101134</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	89	89	4	GLimit_alca08	Check_Mission_Day	11	-18	<$>132084</>	Day Sqd Mcc3 EXTRA	119
93	mission_alca09	0	0	<$>132079</>	Warpedweapon PrisonKey9 PrisonKey10	PrisonKey9 1	None	bst_basic	1	<$>101135</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	82	82	4	GLimit_alca09	Check_Mission_Day	18	-11	<$>132082</>	Day Sqd Mcc3 EXTRA	119
94	mission_alca10	0	0	<$>132079</>	Warpedweapon	PrisonKey10 1	None	bst_basic	1	<$>103038</>	BST_1DAY_TIGRES	Mission_tigresdate	Mission_tigrescount	None	XQ_Kess	<$>132048</>	82	80	4	GLimit_alca10	Check_Mission_Day	20	-9	<$>132082</>	Day Sqd Mcc3 EXTRA	119
95	mission_bloodnavy	0	0	None	Bristia_WeaponBox01 Bristia_WeaponBox02 Bristia_WeaponBox03 Bristia_WeaponBox04 NamedCube_Piece NamedDiary_Piece NamedBigBook_Piece Recipe_NamedCube Recipe_NamedDiary  Recipe_NamedBigBook Bristia_Boots Bristia_Gloves Bristia_Belt CouponLv_25 PureEssence FallenEssence BalanceEssence OutrawCigar ShotOfMarksman RoyalSymbol PeaceSymbol MantisHead	None	None	fld_bst01	1	<$>95053</>	BRISTIA_RAID_1ST_OPEN	Lock_Raid_Renolde	None	None	None	None	74	69	3	None	Check_Mission_Day	1	-8	<$>132054</>	Day Sqd Mcc3 EXTRA	0
96	mission_clocktower_01	0	0	<$>132094</>	ClockTowerKey2 Time_Wheel StoneofSoul	SpellKey 1	None	viron_basic	1	<$>47882</>	NPC_CLOCK_GATE	ClocktowerDay	None	Lock_ClockKey	YQ_Fahrel	<$>132048</>	77	67	3	GLimit_VironClock_01	Check_Mission_Day	13	-17	<$>132050</>	Day Mcc1 Sqd EXTRA	20
97	mission_clocktower_02	0	0	<$>132094</>	ClockTowerKey3 Time_Wheel StoneofSoul	ClockTowerKey2 1	None	viron_basic	0	<$>47883</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	68	63	3	GLimit_VironClock_02	Check_Mission_Day	17	-5	<$>132050</>	Day Mcc1 Sqd EXTRA	20
98	mission_clocktower_03	0	0	<$>132094</>	ClockTowerKey4 Time_Wheel StoneofSoul	ClockTowerKey3 1	None	viron_basic	0	<$>47884</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	70	65	3	GLimit_VironClock_03	Check_Mission_Day	15	-7	<$>132050</>	Day Mcc1 Sqd EXTRA	20
99	mission_clocktower_04	0	0	<$>132094</>	ClockTowerKey5 Time_Wheel StoneofSoul	ClockTowerKey4 1	None	viron_basic	0	<$>47885</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	71	66	3	GLimit_VironClock_04	Check_Mission_Day	14	-8	<$>132050</>	Day Mcc1 Sqd EXTRA	20
100	mission_clocktower_05	0	0	<$>132094</>	ClockTowerKey6 Time_Wheel StoneofSoul	ClockTowerKey5 1	None	viron_basic	0	<$>47886</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	73	71	3	GLimit_VironClock_05	Check_Mission_Day	9	-10	<$>132050</>	Day Mcc1 Sqd EXTRA	20
101	mission_clocktower_06	0	0	<$>132094</>	ClockTowerKey7 Time_Wheel StoneofSoul	ClockTowerKey6 1	None	viron_basic	0	<$>47887</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	72	67	3	GLimit_VironClock_06	Check_Mission_Day	13	-6	<$>132050</>	Day Mcc1 Sqd EXTRA	20
102	mission_clocktower_07	0	0	<$>132094</>	ClockTowerKey8 Time_Wheel StoneofSoul	ClockTowerKey7 1	None	viron_basic	0	<$>47888</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	78	69	3	GLimit_VironClock_07	Check_Mission_Day	11	-8	<$>132050</>	Day Mcc1 Sqd EXTRA	20
103	mission_clocktower_08	0	0	<$>132094</>	ClockTowerKey9 Time_Wheel StoneofSoul	ClockTowerKey8 1	None	viron_basic	0	<$>47889</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	74	69	3	GLimit_VironClock_08	Check_Mission_Day	11	-5	<$>132050</>	Day Mcc1 Sqd EXTRA	20
104	mission_clocktower_09	0	0	<$>132094</>	ClockTowerKey10 Time_Wheel StoneofSoul	ClockTowerKey9 1	None	viron_basic	0	<$>47890</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	79	69	3	GLimit_VironClock_09	Check_Mission_Day	11	-9	<$>132050</>	Day Mcc1 Sqd EXTRA	20
105	mission_clocktower_10	0	0	<$>132094</>	ClockTowerKey11 Time_Wheel StoneofSoul	ClockTowerKey10 1	None	viron_basic	0	<$>47891</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	77	72	3	GLimit_VironClock_10	Check_Mission_Day	8	-7	<$>132050</>	Day Mcc1 Sqd EXTRA	20
106	mission_clocktower_11	0	0	<$>132094</>	ClockTowerKey12 Time_Wheel StoneofSoul	ClockTowerKey11 1	None	viron_basic	0	<$>47892</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	76	71	3	GLimit_VironClock_11	Check_Mission_Day	9	-6	<$>132050</>	Day Mcc1 Sqd EXTRA	20
107	mission_clocktower_12	0	0	<$>132094</>	ClockTowerKey13 Time_Wheel StoneofSoul	ClockTowerKey12 1	None	viron_basic	0	<$>47893</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	77	72	3	GLimit_VironClock_12	Check_Mission_Day	8	-7	<$>132050</>	Day Mcc1 Sqd EXTRA	20
108	mission_clocktower_boss	0	0	<$>132094</>	CouponLv_27 Autmarton_Core StoneofSoul Time_Wheel StoneofSoul	ClockTowerKey13 1	None	viron_basic	0	<$>47881</>	NPC_CLOCK_GATE	None	None	None	YQ_Fahrel	<$>132048</>	77	72	3	GLimit_VironClock_Boss	Check_Mission_Day	8	-7	<$>132050</>	Day Mcc1 Sqd EXTRA	20
109	mission_clocktower_b01	0	0	None	ClockTowerKeyB2	TimeKey 1	None	dun_clocklobby	1	<$>155030</>	DUN_CLOCK_MISSION	ClocktowerBDay	None	Lock_ClockBKey	None	<$>132048</>	72	68	3	GLimit_Clocktower_B01	Check_Mission_Day	2	-2	<$>132050</>	Day Mcc1 Sqd EXTRA	0
110	mission_clocktower_b02	0	0	None	ClockTowerKeyB3	ClockTowerKeyB2 1	None	dun_clocklobby	0	<$>155031</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	72	68	3	GLimit_Clocktower_B02	Check_Mission_Day	2	-2	<$>132050</>	Day Mcc1 Sqd EXTRA	0
111	mission_clocktower_b03	0	0	None	ClockTowerKeyB4	ClockTowerKeyB3 1	None	dun_clocklobby	0	<$>155032</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	72	68	3	GLimit_Clocktower_B03	Check_Mission_Day	2	-2	<$>132050</>	Day Mcc1 Sqd EXTRA	0
112	mission_clocktower_b04	0	0	None	ClockTowerKeyB5	ClockTowerKeyB4 1	None	dun_clocklobby	0	<$>155033</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	73	73	3	GLimit_Clocktower_B04	Check_Mission_Day	-3	-2	<$>132050</>	Day Mcc1 Sqd EXTRA	0
113	mission_clocktower_b05	0	0	None	ClockTowerKeyB6	ClockTowerKeyB5 1	None	dun_clocklobby	0	<$>155034</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	76	74	3	GLimit_Clocktower_B05	Check_Mission_Day	-2	-3	<$>132050</>	Day Mcc1 Sqd EXTRA	0
114	mission_clocktower_b06	0	0	None	ClockTowerKeyB7	ClockTowerKeyB6 1	None	dun_clocklobby	0	<$>155035</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	74	72	3	GLimit_Clocktower_B06	Check_Mission_Day	-1	-3	<$>132050</>	Day Mcc1 Sqd EXTRA	0
115	mission_clocktower_b07	0	0	None	ClockTowerKeyB8	ClockTowerKeyB7 1	None	dun_clocklobby	0	<$>155036</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	76	70	4	GLimit_Clocktower_B07	Check_Mission_Day	2	-4	<$>132050</>	Day Mcc1 Sqd EXTRA	0
116	mission_clocktower_b08	0	0	None	ClockTowerKeyB9	ClockTowerKeyB8 1	None	dun_clocklobby	0	<$>155037</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	77	72	4	GLimit_Clocktower_B08	Check_Mission_Day	0	-5	<$>132050</>	Day Mcc1 Sqd EXTRA	0
117	mission_clocktower_b09	0	0	None	ClockTowerKeyB10	ClockTowerKeyB9 1	None	dun_clocklobby	0	<$>155038</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	75	77	4	GLimit_Clocktower_B09	Check_Mission_Day	-4	-2	<$>132050</>	Day Mcc1 Sqd EXTRA	0
118	mission_clocktower_b10	0	0	None	None	ClockTowerKeyB10 1	None	dun_clocklobby	0	<$>155721</>	DUN_CLOCK_MISSION	None	None	None	None	<$>132048</>	79	76	4	GLimit_Clocktower_B10	Check_Mission_Day	-2	-5	<$>132050</>	Day Mcc1 Sqd EXTRA	0
119	mission_cas_mine	0	0	<$>197338</>	CouponLv_25 CouponLv_26 SunStone MoonStone 	Ancient_Relic 1	None	cas_basic	1	<$>29411</>	TR_CAS_MINE	Date_Cas_Mine	None	None	QW_cas_basic	<$>132048</>	54	54	1	GLimit_Cas_Mine03	Check_Mission_Day	10	0	<$>225910</>	Day Mcc3 Sqd EXTRA	1
120	mission_cas_relic	0	0	<$>197338</>	CouponLv_25 CouponLv_26 SunStone MoonStone	Ancient_Gold_Relic 1	None	btl_cas01	1	<$>29414</>	TR_CAS_RELIC	Date_Cas_Relic	None	None	QW_cas_basic	<$>132048</>	64	64	2	GLimit_Cas_Relic03	Check_Mission_Day	4	-4	<$>225911</>	Day Mcc3 Sqd EXTRA	1
121	mission_tower_of_chaos	0	0	<$>197338</>	CouponLv_25 CouponLv_26 SunStone MoonStone	Ancient_Gold_Relic 1	None	btl_cas02	1	<$>29415</>	TR_TOWER_OF_CHAOS	Date_Cas_Tower	None	None	QW_cas_basic	<$>132048</>	67	67	3	GLimit_Cas_Tower04	Check_Mission_Day	8	0	<$>141894</>	Day Mcc3 Sqd EXTRA	1
122	mission_cas_mine_KOR_H	0	0	<$>197338</>	None	None	None	cas_basic	1	<$>133175</>	TR_CAS_MINE	Cas_Mine_H_Today	None	None	QW_cas_basic	<$>132048</>	81	79	4	GLimit_Cas_Mine_HARD	Check_Mission_Day	5	-3	<$>225912</>	Day Mcc3 Sqd EXTRA	1
123	mission_cas_relic_KOR_H	0	0	<$>197338</>	None	None	None	btl_cas01	1	<$>106372</>	TR_CAS_RELIC	Cas_Reilc_H_Today	None	None	QW_cas_basic	<$>132048</>	81	79	4	GLimit_Cas_Relic_HARD	Check_Mission_Day	5	-3	<$>225913</>	Day Mcc3 Sqd EXTRA	1
124	mission_tower_of_chaos_KOR_H	0	0	<$>197338</>	None	None	None	btl_cas02	1	<$>112013</>	TR_TOWER_OF_CHAOS	Date_Cas_Tower	None	None	QW_cas_basic	<$>132048</>	81	79	4	GLimit_Cas_Tower_of_chaos_HARD	Check_Mission_Day	5	-3	<$>225911</>	Day Mcc3 Sqd EXTRA	1
125	H_mission_lucifer01	0	0	<$>145738</>	CouponLv_27	None	None	fld_lucifer	1	<$>47864</>	NPC_TIMEPARADOX3	Lucifer1_Hard_Day	Lucifer1_Hard_Count	None	None	<$>132048</>	76	75	4	GLimit_Lucifer01_Hard	Check_Mission_Day	4	-4	<$>197342</>	Day Sqd Mcc3 EXTRA	0
126	H_mission_lucifer02	0	0	<$>145738</>	CouponLv_27	None	None	fld_lucifer	1	<$>47865</>	NPC_TIMEPARADOX3	Lucifer2_Hard_Day	Lucifer2_Hard_Count	None	None	<$>132048</>	76	75	4	GLimit_Lucifer02_Hard	Check_Mission_Day	4	-4	<$>145739</>	Day Sqd Mcc3 EXTRA	0
127	H_mission_lucifer03	0	0	<$>145738</>	CouponLv_27	None	None	fld_lucifer	1	<$>29591</>	NPC_TIMEPARADOX3	Lucifer3_Hard_Day	Lucifer3_Hard_Count	None	None	<$>132048</>	76	75	4	GLimit_Lucifer03_Hard	Check_Mission_Day	4	-4	<$>145740</>	Day Sqd Mcc3 EXTRA	0
128	H_mission_lucifer04	0	0	<$>145738</>	CouponLv_27	None	None	fld_lucifer	1	<$>64196</>	NPC_TIMEPARADOX3	Lucifer4_Hard_Day	Lucifer4_Hard_Count	None	None	<$>132048</>	76	75	4	GLimit_Lucifer04_Hard	Check_Mission_Day	4	-4	<$>145741</>	Day Sqd Mcc3 EXTRA	0
129	H_mission_lucifer05	0	0	<$>145738</>	CouponLv_27	None	None	fld_lucifer	1	<$>47952</>	NPC_TIMEPARADOX3	Lucifer5_Hard_Day	Lucifer5_Hard_Count	None	None	<$>132048</>	76	75	4	GLimit_Lucifer05_Hard	Check_Mission_Day	4	-4	<$>145739</>	Day Sqd Mcc3 EXTRA	0
130	H_mission_lucifer06	0	0	<$>145738</>	CouponLv_27	None	None	fld_lucifer	1	<$>47953</>	NPC_TIMEPARADOX3	Lucifer6_Hard_Day	Lucifer6_Hard_Count	None	None	<$>132048</>	76	75	4	GLimit_Lucifer06_Hard	Check_Mission_Day	4	-4	<$>145739</>	Day Sqd Mcc3 EXTRA	0
131	mission_lucifer2_black	0	0	<$>145738</>	CouponLv_26 CouponLv_27	None	None	fld_lucifer	1	<$>151356</>	LUCIFER2_GUIDE	Lucifer2_Dark_Today	None	None	None	<$>132048</>	75	73	4	GLimit_Lucifer2Black_Box	Check_Mission_Day	4	-4	<$>132050</>	Day Sqd Mcc3 EXTRA	0
132	mission_lucifer2_defence	0	0	<$>145738</>	CouponLv_26 CouponLv_27	None	None	fld_lucifer	1	<$>151356</>	LUCIFER2_GUIDE	Lucifer2_Defence_Today	None	None	None	<$>132048</>	77	74	4	GLimit_Lucifer2Defence_Box	Check_Mission_Day	4	-4	<$>151376</>	Day Sqd Mcc3 EXTRA	0
133	mission_darkpriest	0	0	<$>141893</>	None	None	None	arm_dunbasic	1	<$>127223</>	arm_necrobible	DarkPriest_Today	None	None	None	<$>132048</>	74	74	4	GLimit_DarkPriest	Check_Mission_Day	26	-2	<$>132100</>	Day Sqd Mcc3 EXTRA	0
134	mission_arm_chaos	0	0	<$>141893</>	None	None	None	arm_dunbasic	1	<$>121329</>	arm_necrobible	AbyssKnight_Today	None	None	None	<$>132048</>	80	80	4	GLimit_Arm_Day_Chaos_H	Check_Mission_Day	20	-8	<$>132086</>	Day Sqd Mcc3 EXTRA	0
135	mission_arm_madness	0	0	<$>141893</>	None	None	None	arm_dunbasic	1	<$>127224</>	arm_necrobible	AbyssMagic_Today	None	None	None	<$>132048</>	74	74	4	GLimit_Arm_Day_Mad	Check_Mission_Day	26	-2	<$>132100</>	Day Sqd Mcc3 EXTRA	0
136	mission_arm_hate	0	0	<$>141893</>	None	None	None	arm_dunbasic	1	<$>130537</>	arm_necrobible	AbyssHate_Today	None	None	None	<$>132048</>	85	85	4	GLimit_Arm_Day_Hate	Check_Mission_Day	26	-13	<$>132104</>	Day Sqd Mcc3 EXTRA	0
137	mission_arm_fury	0	0	<$>141893</>	None	None	None	arm_dunbasic	1	<$>140942</>	arm_necrobible	AbyssFury_Today	None	None	None	<$>132048</>	78	78	4	GLimit_Arm_Day_Fury	Check_Mission_Day	4	-4	<$>141894</>	Day Sqd Mcc3 EXTRA	0
138	mission_arm_dark	0	0	<$>141893</>	None	None	None	arm_dunbasic	1	<$>141888</>	arm_necrobible	AbyssDark_Today	None	None	None	None	77	77	4	GLimit_Arm_Day_Dark	Check_Mission_Week	26	0	<$>132100</>	Week Day Mcc3 Sqd EXTRA	0
139	mission_royalroad_hell	0	0	<$>203316</>	None	None	None	fld_ile02	1	<$>225914</>	NPC_MISSION_ILE	Royalroad_Today	None	None	CommanderLv	None	85	82	4	GLimit_RoyalRoad_Hell	Check_Mission_Day	-5	-5	<$>203317</>	Day Mcc3 Sqd EXTRA	30
140	Mission_dun_casile01_hell	0	0	<$>203316</>	None	None	None	fld_ile02	1	<$>225915</>	NPC_MISSION_ILE	Dun_casile01_Today	None	None	CommanderLv	None	82	79	4	GLimit_Dun_Casile01_Hell	Check_Mission_Day	-5	-5	<$>218662</>	Day Mcc3 Sqd EXTRA	30
141	Mission_dun_casile02_hell	0	0	<$>203316</>	None	None	None	fld_ile02	1	<$>225916</>	NPC_MISSION_ILE	Dun_casile02_Today	None	None	CommanderLv	None	82	82	4	GLimit_Dun_Casile02_Hell	Check_Mission_Day	-5	-5	<$>218664</>	Day Mcc3 Sqd EXTRA	30
142	mission_masung_pot	0	0	None	None	None	None	guild_bounty	1	<$>7187</>	MASUNG_POT	Masung_Pot_Today	None	None	None	<$>132048</>	57	57	1	GLimit_Masung_Lv1	Check_Mission_Day	3	-2	<$>132062</>	Day Sqd Mcc3 EXTRA	0
143	mission_masung_tor	0	0	None	None	None	None	guild_bounty	1	<$>7188</>	MASUNG_TOR	Masung_Tor_Today	None	None	None	<$>132048</>	57	57	1	GLimit_Masung_Lv1	Check_Mission_Day	3	-2	<$>132065</>	Day Sqd Mcc3 EXTRA	0
144	mission_masung_jaq	0	0	None	None	None	None	guild_bounty	1	<$>7189</>	MASUNG_JAQ	Masung_Jaq_Today	None	None	None	<$>132048</>	57	57	1	GLimit_Masung_Lv1	Check_Mission_Day	3	-2	<$>132063</>	Day Sqd Mcc3 EXTRA	0
145	mission_masung_ust	0	0	None	None	None	None	guild_bounty	1	<$>7190</>	MASUNG_UST	Masung_Ust_Today	None	None	None	<$>132048</>	57	57	1	GLimit_Masung_Lv1	Check_Mission_Day	3	-2	<$>132062</>	Day Sqd Mcc3 EXTRA	0
146	mission_masung_bah	0	0	None	None	None	None	guild_bounty	1	<$>29376</>	MASUNG_BAH	Masung_Bah_Today	None	None	None	<$>132048</>	62	62	2	GLimit_Masung_Lv3	Check_Mission_Day	3	-2	<$>132062</>	Day Sqd Mcc3 EXTRA	0
147	mission_masung_sed	0	0	None	None	None	None	guild_bounty	1	<$>29379</>	MASUNG_SED	Masung_Sed_Today	None	None	None	<$>132048</>	62	62	2	GLimit_Masung_Lv3	Check_Mission_Day	3	-2	<$>132065</>	Day Sqd Mcc3 EXTRA	0
148	mission_masung_erc	0	0	None	None	None	None	guild_bounty	1	<$>29382</>	MASUNG_ERC	Masung_Erc_Today	None	None	None	<$>132048</>	67	67	3	GLimit_Masung_Lv3	Check_Mission_Day	3	-2	<$>132062</>	Day Sqd Mcc3 EXTRA	0
149	mission_masung_cas01	0	0	None	None	None	None	guild_bounty	1	<$>96347</>	MASUNG_CAS01	Masung_Cas01_Today	None	None	None	<$>132048</>	67	67	2	GLimit_Masung_Lv3	Check_Mission_Day	3	-2	<$>132066</>	Day Sqd Mcc3 EXTRA	0
150	mission_masung_cas02	0	0	None	None	None	None	guild_bounty	1	<$>96349</>	MASUNG_CAS02	Masung_Cas02_Today	None	None	None	<$>132048</>	69	69	3	GLimit_Masung_Lv3	Check_Mission_Day	3	-2	<$>132061</>	Day Sqd Mcc3 EXTRA	0
151	mission_masung_cas03	0	0	None	None	None	None	guild_bounty	1	<$>96350</>	MASUNG_CAS03	Masung_Cas03_Today	None	None	None	<$>132048</>	70	70	3	GLimit_Masung_Lv4	Check_Mission_Day	3	-2	<$>132060</>	Day Sqd Mcc3 EXTRA	0
152	mission_masung_tbk	0	0	None	None	None	None	guild_bounty	1	<$>29375</>	MASUNG_TBK	Masung_Tbk_Today	None	None	None	<$>132048</>	62	62	1	GLimit_Masung_Lv2	Check_Mission_Day	3	-2	<$>132067</>	Day Sqd Mcc3 EXTRA	0
153	mission_masung_sct	0	0	None	None	None	None	guild_bounty	1	<$>29378</>	MASUNG_SCT	Masung_Sct_Today	None	None	None	<$>132048</>	62	62	2	GLimit_Masung_Lv2_SCT	Check_Mission_Day	3	-2	<$>132063</>	Day Sqd Mcc3 EXTRA	0
154	mission_masung_ktv	0	0	None	Ring_Frostshield_1 Ring_Circlefrost_1 Ring_Frostarrow_1 Ring_Froststorm_1 Ring_Freezing_1	None	None	guild_bounty	1	<$>29381</>	MASUNG_KTV	Masung_Ktv_Today	None	None	None	<$>132048</>	67	67	3	GLimit_Masung_Lv3	Check_Mission_Day	3	-2	<$>132064</>	Day Sqd Mcc3 EXTRA	0
155	H_mission_masung_pot	0	0	None	None	None	None	guild_bounty	1	<$>133195</>	MASUNG_POT	Masung_Pot01_Hard	Masung_Pot02_Hard	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132062</>	Day Sqd Mcc3 EXTRA	0
156	H_mission_masung_tor	0	0	None	None	None	None	guild_bounty	1	<$>133193</>	MASUNG_TOR	Masung_Tor01_Hard	Masung_Tor02_Hard	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132065</>	Day Sqd Mcc3 EXTRA	0
157	H_mission_masung_jaq	0	0	None	None	None	None	guild_bounty	1	<$>133192</>	MASUNG_JAQ	Masung_Jaq_Hard	Masung_Jaq_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132063</>	Day Sqd Mcc3 EXTRA	0
158	H_mission_masung_ust	0	0	None	None	None	None	guild_bounty	1	<$>133152</>	MASUNG_UST	Masung_Ust_Hard	Masung_Ust_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132062</>	Day Sqd Mcc3 EXTRA	0
159	H_mission_masung_bah	0	0	None	None	None	None	guild_bounty	1	<$>133187</>	MASUNG_BAH	Masung_Bah_Hard	Masung_Bah_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132062</>	Day Sqd Mcc3 EXTRA	0
160	H_mission_masung_sed	0	0	None	None	None	None	guild_bounty	1	<$>133190</>	MASUNG_SED	Masung_Sed_Hard	Masung_Sed_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132065</>	Day Sqd Mcc3 EXTRA	0
161	H_mission_masung_erc	0	0	None	None	None	None	guild_bounty	1	<$>133191</>	MASUNG_ERC	Masung_Erc_Hard	Masung_Erc_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132062</>	Day Sqd Mcc3 EXTRA	0
162	H_mission_masung_tbk	0	0	None	None	None	None	guild_bounty	1	<$>133194</>	MASUNG_TBK	Masung_Tbk_Hard	Masung_Tbk_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132067</>	Day Sqd Mcc3 EXTRA	0
163	H_mission_masung_sct	0	0	None	None	None	None	guild_bounty	1	<$>133188</>	MASUNG_SCT	Masung_Sct_Hard	Masung_Sct_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132063</>	Day Sqd Mcc3 EXTRA	0
164	H_mission_masung_ktv	0	0	None	None	None	None	guild_bounty	1	<$>133189</>	MASUNG_KTV	Masung_Ktv_Hard	Masung_Ktv_Hard_Diary	None	None	<$>132048</>	72	72	3	GLimit_Masung_Hard	Check_Mission_Day	4	-4	<$>132064</>	Day Sqd Mcc3 EXTRA	0
165	mission_montorofinal	0	0	<$>132098</>	Manual_Soulbringer Recipe_MontoroRing Recipe_Weapon_Stratadevil Recipe_Armor_Stratadevil Recipe_Devil_Boots Recipe_Devil_Neck Recipe_Devil_Gloves Recipe_Devil_Earring Recipe_Devil_Belts	None	None	dun_caslucifer02	1	<$>47954</>	LUCIFER_1_3_CON	Mission_Montoro_Day	None	None	Lock_Dun_Caslucifer	None	83	78	3	None	Check_Mission_Week	-8	-15	<$>132099</>	Week Mcc3 Sqd	2
166	mission_challenge_01	0	0	None	CouponLv_22 CouponLv_23 CouponLv_24 CouponLv_25 CouponLv_26 CouponLv_27	None	None	guild_bounty	5	<$>117909</>	INFINITO	Challenge_Day	Challenge_Try	None	None	None	52	52	1	GLimit_Challenge_05	Check_Mission_Day	48	0	<$>132101</>	Day Bnt Solo Mcc3	0
